id,title,year,google_rating,vote_average,vote_count,revenue,runtime,index
82693,Silver Linings Playbook,2012,80,7.13,11327,236412453,122,212
549053,Last Christmas,2019,80,7.227,2140,121550750,102,2037
163,Ocean's Twelve,2004,80,6.564,6721,362744280,125,531
187017,22 Jump Street,2014,80,6.842,7460,331333876,112,454
1578,Raging Bull,1980,80,8.0,3872,23000000,129,1116
270946,Penguins of Madagascar,2014,80,6.52,3818,373552094,92,1138
301804,Before I Wake,2016,80,6.487,1719,3295624,97,2489
241259,Alice Through the Looking Glass,2016,80,6.55,6025,299457024,113,638
8195,Ronin,1998,80,6.9,2131,70692101,122,2045
238636,The Purge: Anarchy,2014,80,6.649,6042,111928365,104,636
8699,Anchorman: The Legend of Ron Burgundy,2004,80,6.7,3825,90574188,95,1134
16614,Adventureland,2009,80,6.39,2004,17164820,107,2164
703,Annie Hall,1977,80,7.751,3556,38288028,93,1243
805,Rosemary's Baby,1968,80,7.813,3536,33395426,138,1258
9600,Big Momma's House,2000,80,5.795,2125,173959438,98,2050
522,Ed Wood,1994,80,7.506,2112,5887457,127,2060
1858,Transformers,2007,80,6.8,10477,709709780,143,251
447332,A Quiet Place,2018,80,7.396,13079,341000000,91,155
4347,Atonement,2007,80,7.652,3851,131016624,123,1124
674324,The Banshees of Inisherin,2022,80,7.474,2080,49262687,114,2091
534,Terminator Salvation,2009,80,6.0,6009,371353001,115,641
571,The Birds,1963,80,7.519,3685,11500000,119,1196
9342,The Mask of Zorro,1998,80,6.55,3695,250288523,136,1189
14001,Dead Silence,2007,80,6.4,2048,22217407,89,2119
4977,Paprika,2006,80,7.805,2060,946590,90,2108
146233,Prisoners,2013,80,8.091,10748,122126687,153,236
20526,TRON: Legacy,2010,80,6.459,6648,400062763,125,544
137106,The Lego Movie,2014,80,7.418,7233,469160692,100,480
51828,One Day,2011,80,7.417,3910,59389433,107,1096
38356,Transformers: Dark of the Moon,2011,79,6.183,7736,1123794079,154,426
879,Hook,1991,79,6.824,4931,300855000,142,851
80321,Madagascar 3: Europe's Most Wanted,2012,79,6.606,5658,746921274,93,704
9277,The Sting,1973,79,8.02,2338,159616327,129,1883
9489,You've Got Mail,1998,79,6.668,2976,250821495,119,1511
109443,Anchorman 2: The Legend Continues,2013,79,6.135,2347,173649015,119,1874
20352,Despicable Me,2010,79,7.227,14147,533679475,95,131
38055,Megamind,2010,79,6.963,6290,321885765,96,592
55779,Final Destination 5,2011,79,6.093,3096,157887643,92,1448
339692,Shot Caller,2017,79,6.931,1845,0,121,2336
42297,Burlesque,2010,79,7.187,2109,89519773,119,2067
68734,Argo,2012,79,7.275,7750,232325503,120,424
609,Poltergeist,1982,79,7.143,2686,122200000,114,1666
82695,Les Misérables,2012,79,7.338,4978,441809770,158,846
810,Shrek the Third,2007,79,6.287,8318,813367380,93,382
9339,Click,2006,79,6.3,6518,240685326,107,561
11199,Wild Hogs,2007,79,5.942,2116,253625427,100,2057
561,Constantine,2005,79,7.063,6521,230884728,121,560
1255,The Host,2006,79,6.982,2520,88489643,119,1778
4944,Burn After Reading,2008,79,6.64,4302,163720069,96,979
10054,Spy Kids,2001,79,5.783,3161,147934180,88,1413
417859,Puss in Boots,2011,79,6.538,3558,554987477,90,1242
11852,The Hot Chick,2002,79,6.346,1841,54639553,104,2340
9870,Forgetting Sarah Marshall,2008,79,6.481,3132,105173115,111,1423
2666,Dark City,1998,79,7.328,2516,27200316,100,1780
109414,This Is the End,2013,79,6.222,5941,126041322,107,649
19994,Jennifer's Body,2009,79,5.912,3433,31556061,107,1296
975,Paths of Glory,1957,79,8.281,2569,0,88,1748
2667,The Blair Witch Project,1999,79,6.336,4359,248639099,81,962
9322,La Femme Nikita,1990,79,7.093,1747,5000000,117,2445
395990,Death Wish,2018,79,6.135,2366,34017028,107,1859
1267,Meet the Robinsons,2007,79,6.901,2588,169332978,95,1737
364,Batman Returns,1992,79,6.913,5985,280000000,126,642
49047,Gravity,2013,79,7.162,14463,723192705,91,123
13448,Angels & Demons,2009,79,6.697,6351,485930816,138,582
74465,We Bought a Zoo,2011,79,6.765,2502,120081841,124,1789
85350,Boyhood,2014,79,7.509,4828,48137666,166,868
8960,Hancock,2008,79,6.345,8953,629443428,92,343
947,Lawrence of Arabia,1962,79,7.976,2689,69995385,228,1662
326359,Frozen Fever,2015,79,6.831,1737,0,8,2460
335984,Blade Runner 2049,2017,79,7.544,12331,259239658,164,175
76493,The Dictator,2012,79,6.173,5401,179379533,83,754
281338,War for the Planet of the Apes,2017,79,7.16,8030,490719763,140,398
2207,16 Blocks,2006,79,6.424,1792,65664721,105,2389
12279,Spy Kids 3-D: Game Over,2003,79,5.1,2034,197011982,84,2129
9593,Last Action Hero,1993,79,6.432,2457,137300000,131,1808
102382,The Amazing Spider-Man 2,2014,79,6.498,12349,708962323,141,174
399404,Darkest Hour,2017,79,7.35,4761,150847207,125,880
116,Match Point,2005,79,7.348,3773,85306374,124,1160
23483,Kick-Ass,2010,79,7.12,10997,96188903,117,228
212716,What If,2013,79,6.732,1839,7847000,93,2341
497698,Black Widow,2021,79,7.303,9298,379751131,134,320
195589,Neighbors,2014,79,6.178,6569,270665134,97,552
210577,Gone Girl,2014,79,7.892,17381,369330363,149,70
522402,Finch,2021,79,7.938,3081,0,115,1462
9543,Prince of Persia: The Sands of Time,2010,79,6.261,6334,336365676,116,586
10201,Yes Man,2008,79,6.66,6336,223241637,104,585
50348,The Lincoln Lawyer,2011,79,7.192,2938,85412898,119,1529
41210,The Switch,2010,79,6.241,1741,49830607,101,2451
9315,Flightplan,2005,79,6.445,2383,223387299,98,1851
379149,The Foreigner,2017,79,6.965,2389,145374099,113,1847
87421,Riddick,2013,79,6.3,3788,98337295,119,1153
49517,Tinker Tailor Soldier Spy,2011,79,6.618,2394,80630608,127,1843
188161,A Million Ways to Die in the West,2014,79,6.008,3784,86410000,116,1156
36668,X-Men: The Last Stand,2006,79,6.406,8988,459359555,104,340
8874,My Best Friend's Wedding,1997,79,6.599,2405,299288605,105,1836
804,Roman Holiday,1953,79,7.885,1827,12000000,119,2354
203,Mean Streets,1973,79,7.093,1879,3000000,111,2291
1164,Babel,2006,79,7.181,3427,135330182,143,1298
9355,Mad Max Beyond Thunderdome,1985,79,6.199,2546,36230219,107,1761
297762,Wonder Woman,2017,79,7.236,18954,822854286,141,50
1271,300,2007,79,7.175,12812,456082343,117,162
110415,Snowpiercer,2013,79,6.902,8905,86758912,127,346
10603,George of the Jungle,1997,79,5.592,1930,174463257,92,2239
431530,A Bad Moms Christmas,2017,79,6.314,1923,130560428,104,2245
12437,Underworld: Rise of the Lycans,2009,79,6.501,3337,92158961,92,1333
10192,Shrek Forever After,2010,79,6.351,6751,752600867,93,526
6282,Coyote Ugly,2000,79,6.244,1903,113916474,100,2266
4538,The Darjeeling Limited,2007,79,7.163,3240,24377151,92,1374
9494,Look Who's Talking,1989,79,6.272,2135,296999813,93,2040
49526,Premium Rush,2012,79,6.317,1952,31083599,91,2217
9552,The Exorcist,1973,79,7.72,7247,441405644,122,478
124905,Godzilla,2014,79,6.289,8360,529076069,123,376
82675,Taken 2,2012,79,6.3,6201,376141306,91,613
2082,Halloween,2007,79,6.198,2135,80460948,110,2039
342473,Ballerina,2016,79,7.182,1752,2351359,89,2441
10314,She's All That,1999,79,6.327,1921,103166989,95,2249
10189,Pineapple Express,2008,79,6.623,3470,101624843,111,1284
250219,I Can Quit Whenever I Want,2014,79,7.432,1722,54606,100,2480
95610,Bridget Jones's Baby,2016,79,6.417,2744,211952420,123,1628
260346,Taken 3,2014,79,6.234,5360,325771424,109,764
232672,Blended,2014,79,6.865,3211,127994610,117,1385
140607,Star Wars: The Force Awakens,2015,79,7.293,18352,2068223624,136,56
619,The Bodyguard,1992,79,6.666,2676,411006740,129,1674
601,E.T. the Extra-Terrestrial,1982,79,7.512,10467,792965500,115,252
400535,Sicario: Day of the Soldado,2018,79,6.901,3191,75836683,122,1400
291805,Now You See Me 2,2016,79,6.83,10172,334901337,129,261
1948,Crank,2006,79,6.636,3410,42931041,88,1302
10204,Around the World in 80 Days,2004,79,5.906,2286,72178895,120,1916
9637,Scooby-Doo,2002,79,6.05,4071,275650703,88,1047
69,Walk the Line,2005,79,7.487,2629,186797986,136,1708
1930,The Amazing Spider-Man,2012,79,6.691,16352,757930663,136,83
290512,The Mountain Between Us,2017,79,6.616,2186,62832209,109,1990
8274,American Pie Presents: Band Camp,2005,79,5.454,1938,0,94,2229
926,Galaxy Quest,1999,79,7.062,1991,90683916,101,2173
824,Moulin Rouge!,2001,79,7.575,4219,179213434,128,1004
12184,The Other Boleyn Girl,2008,79,6.7,1892,78269970,115,2277
4806,Runaway Bride,1999,78,6.071,1813,309457509,116,2373
13885,Sweeney Todd: The Demon Barber of Fleet Street,2007,78,7.2,5466,152000000,116,741
454,Romeo + Juliet,1996,78,6.795,4681,147298761,120,893
10358,Zack and Miri Make a Porno,2008,78,6.302,2189,42105111,102,1987
10665,The Strangers,2008,78,6.102,2193,82391145,86,1984
363676,Sully,2016,78,7.177,6686,240797623,96,539
10521,Bride Wars,2009,78,6.232,2851,115375850,89,1576
8848,The Bank Job,2008,78,6.823,2079,64828421,112,2092
15092,Crank: High Voltage,2009,78,6.048,2591,34560577,96,1732
8913,Pet Sematary,1989,78,6.601,1939,57469467,103,2226
181533,Night at the Museum: Secret of the Tomb,2014,78,6.2,5495,363204635,98,733
254128,San Andreas,2015,78,6.229,8036,473990832,114,397
8456,Never Back Down,2008,78,6.746,2146,41627431,115,2028
10312,Patch Adams,1998,78,7.293,2986,202292902,115,1507
10585,Child's Play,1988,78,6.676,2640,44196684,87,1697
587,Big Fish,2003,78,7.761,6707,123218424,125,533
6637,National Treasure: Book of Secrets,2007,78,6.321,4761,459242249,124,881
391713,Lady Bird,2017,78,7.271,7861,78966486,94,410
122917,The Hobbit: The Battle of the Five Armies,2014,78,7.309,13301,956019788,144,147
335977,Indiana Jones and the Dial of Destiny,2023,78,6.679,1748,382891104,155,2444
132344,Before Midnight,2013,78,7.513,2158,11176469,109,2015
97,Tron,1982,78,6.668,2066,33000000,96,2105
593643,The Menu,2022,78,7.197,3692,79628200,107,1192
804095,The Fabelmans,2022,78,7.723,1755,45598614,151,2435
360920,The Grinch,2018,78,6.828,3401,508575295,85,1307
19898,Pandorum,2009,78,6.559,2160,20648328,108,2012
8328,Step Up 2: The Streets,2008,78,6.684,2160,150816700,98,2011
140300,Kung Fu Panda 3,2016,78,6.878,5327,521170825,95,770
59967,Looper,2012,78,6.877,9606,47042000,118,298
5038,Vicky Cristina Barcelona,2008,78,6.792,3456,96409300,96,1289
7350,The Bucket List,2007,78,7.181,3456,175372502,97,1288
49040,The Bourne Legacy,2012,78,6.216,5337,276572938,135,768
228205,The Longest Ride,2015,78,7.584,2937,63013281,128,1530
101299,The Hunger Games: Catching Fire,2013,78,7.4,16182,865011746,146,88
313297,Kubo and the Two Strings,2016,78,7.64,3358,76249438,102,1319
423108,The Conjuring: The Devil Made Me Do It,2021,78,7.491,5407,206431050,111,751
38408,Life As We Know It,2010,78,6.9,2949,105734416,114,1526
1924,Superman,1978,78,7.116,3467,300218018,143,1285
10110,Empire of the Sun,1987,78,7.513,1740,66700000,153,2453
239571,The Best of Me,2014,78,7.459,2426,35926213,117,1823
68724,Elysium,2013,78,6.499,8224,286140700,109,387
330483,The Choice,2016,78,7.172,1774,18730891,111,2407
818,Austin Powers in Goldmember,2002,78,5.998,2857,296938801,93,1572
1946,eXistenZ,1999,78,6.813,1721,2856712,97,2483
18533,Bronson,2008,78,6.994,2292,2260712,92,1910
8920,Garfield,2004,78,5.669,3628,200804534,80,1213
50620,The Twilight Saga: Breaking Dawn - Part 2,2012,78,6.468,8352,829747654,115,377
267860,London Has Fallen,2016,78,6.182,4408,205754447,99,949
11806,Beethoven,1992,78,5.782,1905,147214049,87,2260
2080,X-Men Origins: Wolverine,2009,78,6.254,9797,373062864,107,284
278154,Ice Age: Collision Course,2016,78,6.073,4175,408579038,95,1018
9408,Surf's Up,2007,78,6.386,2260,149044513,85,1933
44048,Unstoppable,2010,78,6.561,3222,167805466,98,1380
48231,A Dangerous Method,2011,78,6.344,1901,27462041,99,2268
8292,Four Brothers,2005,78,6.755,1900,92374674,109,2269
15373,Role Models,2008,78,6.492,1723,92380927,99,2476
550988,Free Guy,2021,78,7.55,7662,331526598,115,435
136400,2 Guns,2013,78,6.532,3824,131940411,109,1136
677179,Creed III,2023,78,7.194,1987,275248615,116,2176
740985,Borat Subsequent Moviefilm,2020,78,6.468,2275,0,96,1922
262500,Insurgent,2015,78,6.361,9494,297002527,119,305
675353,Sonic the Hedgehog 2,2022,78,7.57,4225,405421518,123,1002
15969,The Return of Jafar,1994,78,6.242,3203,0,69,1393
431,Cube,1997,78,6.796,4336,8969065,90,970
2135,The Time Machine,2002,78,6.216,2051,123729176,96,2117
43593,Piranha 3D,2010,78,5.388,2003,83188165,88,2165
74,War of the Worlds,2005,78,6.496,7728,603873119,117,427
72113,Carnage,2011,78,7.176,2724,30722632,80,1636
115782,Jobs,2013,78,6.13,2300,42100000,129,1902
527774,Raya and the Last Dragon,2021,78,7.9,6271,130423032,107,596
112205,The Family,2013,78,6.361,2735,36894225,111,1632
9889,Shallow Hal,2001,78,6.15,2685,141069860,114,1667
1640,Crash,2005,78,7.222,3193,98410061,112,1399
83542,Cloud Atlas,2012,78,6.884,6657,130482868,172,543
424783,Bumblebee,2018,78,6.73,5639,467989645,113,706
693,Meet the Fockers,2004,78,6.233,4427,516642939,115,946
404368,Ralph Breaks the Internet,2018,78,7.2,6999,529323962,112,500
10147,Bad Santa,2003,78,6.514,1917,76490720,92,2251
508943,Luca,2021,78,7.865,7625,49750471,95,438
484718,Coming 2 America,2021,78,6.475,2025,0,110,2140
353081,Mission: Impossible - Fallout,2018,78,7.414,7537,791657398,147,448
137113,Edge of Tomorrow,2014,78,7.606,12828,370541256,114,161
156022,The Equalizer,2014,78,7.247,8145,192330738,132,391
537116,"tick, tick... BOOM!",2021,78,7.707,1825,0,120,2360
51497,Fast Five,2011,78,7.251,7581,626137675,130,440
105864,The Good Dinosaur,2015,78,6.745,5143,332207671,93,805
307081,Southpaw,2015,78,7.362,5178,91709827,123,801
96724,Anna Karenina,2012,78,6.731,2144,68929150,130,2031
6477,Alvin and the Chipmunks,2007,78,5.8,4130,361366633,92,1033
9757,Norbit,2007,78,5.584,2100,159313561,102,2073
168530,Ride Along,2014,78,6.244,2103,153997819,99,2072
293167,Kong: Skull Island,2017,78,6.514,9696,566652812,118,290
429197,Vice,2018,78,7.051,3086,76073488,132,1457
1690,Hostel,2006,78,5.927,3313,81979826,94,1342
324668,Jason Bourne,2016,78,6.329,5362,415484914,123,762
8271,Disturbia,2007,78,6.685,3254,117760134,105,1367
243683,Step Up All In,2014,78,6.834,1844,86165646,112,2338
2280,Big,1988,78,7.162,3299,151927281,104,1351
334541,Manchester by the Sea,2016,77,7.5,5396,78988148,138,755
103731,Mud,2013,77,7.061,2566,32613173,130,1750
343668,Kingsman: The Golden Circle,2017,77,6.972,9560,410902662,141,302
614934,Elvis,2022,77,7.593,2789,288670284,159,1607
342470,All the Bright Places,2020,77,7.673,2695,0,108,1659
581734,Nomadland,2021,77,7.237,2678,14784114,108,1672
2758,Addams Family Values,1993,77,6.948,2696,48919043,94,1658
22794,Cloudy with a Chance of Meatballs,2009,77,6.6,5461,242988466,90,742
9029,What Happens in Vegas,2008,77,6.081,2828,219375562,99,1587
979,Irreversible,2002,77,7.24,2590,6500000,98,1735
370755,Paterson,2016,77,7.102,1722,2152738,118,2481
353486,Jumanji: Welcome to the Jungle,2017,77,6.827,12796,995339117,119,163
119283,Parker,2013,77,6.018,2816,46216641,118,1591
8068,Desperado,1995,77,6.914,2600,25405445,104,1727
400106,Bright,2017,77,6.156,5296,0,117,776
438631,Dune,2021,77,7.789,9420,402027830,155,309
9257,S.W.A.T.,2003,77,6.14,2304,116643346,117,1899
49521,Man of Steel,2013,77,6.614,14310,668045518,143,130
1281,Bean,1997,77,6.444,2216,251212670,89,1971
476669,The King's Man,2021,77,6.794,3932,125928656,131,1088
119450,Dawn of the Planet of the Apes,2014,77,7.306,10321,710644566,130,256
338952,Fantastic Beasts: The Crimes of Grindelwald,2018,77,6.876,10203,654855901,134,259
45317,The Fighter,2010,77,7.38,4025,93617009,116,1063
686,Contact,1997,77,7.417,4038,171120329,150,1059
390043,The Hitman's Bodyguard,2017,77,6.891,5732,176586701,118,683
3175,Barry Lyndon,1975,77,8.007,2537,198992,185,1766
615665,Holidate,2020,77,7.053,1970,0,104,2194
9335,Transporter 2,2005,77,6.311,3283,89083229,87,1357
599975,Countdown,2019,77,6.294,1912,48021766,90,2254
1523,The Last King of Scotland,2006,77,7.421,1909,48618191,123,2257
240832,Lucy,2014,77,6.44,15181,458863600,89,104
4836,Layer Cake,2004,77,6.926,1863,11850214,105,2310
39538,Contagion,2011,77,6.636,5663,137551594,106,703
23488,Dorian Gray,2009,77,6.0,1970,4706919,112,2195
321697,Steve Jobs,2015,77,6.769,3894,34441873,122,1104
7551,Déjà Vu,2006,77,6.843,4361,180557550,126,961
9397,Evolution,2001,77,6.051,2022,98376292,101,2141
44896,Rango,2011,77,6.825,5969,245724603,107,646
2789,The Chronicles of Riddick,2004,77,6.5,3727,115772733,119,1181
483184,Dogman,2018,77,7.567,2045,5080147,103,2120
4964,Knocked Up,2007,77,6.266,3670,219922417,129,1202
9493,Twins,1988,77,5.986,2042,216614388,107,2124
10313,The Men Who Stare at Goats,2009,77,5.967,2034,68729358,94,2130
198184,Chappie,2015,77,6.776,7438,104399548,120,456
696,Manhattan,1979,77,7.75,2145,40194067,96,2030
254,King Kong,2005,77,6.869,7297,562363449,187,472
27581,The Other Guys,2010,77,6.294,3831,170432927,107,1129
11451,Herbie Fully Loaded,2005,77,5.705,2121,144146816,100,2055
858,Sleepless in Seattle,1993,77,6.73,2123,227799884,105,2054
6972,Australia,2008,77,6.579,2127,211787511,165,2047
228066,Victor Frankenstein,2015,77,5.9,1986,34227298,109,2179
280092,Insidious: Chapter 3,2015,77,6.295,3123,112983889,97,1432
302401,Snowden,2016,77,7.1,4081,37357216,134,1046
140823,Saving Mr. Banks,2013,77,7.351,3120,112544580,125,1434
4108,The Transporter,2002,77,6.696,4902,43928932,92,857
313922,Green Room,2016,77,6.708,2456,3769214,95,1809
429300,Adrift,2018,77,6.85,2448,59945012,96,1811
345940,The Meg,2018,77,6.256,7018,530517320,113,498
52451,The Three Musketeers,2011,77,5.803,2476,132274484,110,1796
122906,About Time,2013,77,7.905,7781,87100449,123,417
345,Eyes Wide Shut,1999,77,7.474,5552,162100000,159,723
8373,Transformers: Revenge of the Fallen,2009,77,6.2,7939,836303693,149,404
310131,The Witch,2015,77,6.927,6398,40423945,92,574
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005,77,7.047,2440,192610372,85,1818
62764,Mirror Mirror,2012,77,5.918,3030,183018522,106,1486
453395,Doctor Strange in the Multiverse of Madness,2022,77,7.355,7991,955775804,126,403
242512,Ouija,2014,77,5.156,2511,103590271,89,1783
619264,The Platform,2019,77,6.986,6308,1090116,95,589
109451,Cloudy with a Chance of Meatballs 2,2013,77,6.436,2898,248384621,95,1554
75,Mars Attacks!,1996,77,6.396,5008,101371017,106,836
37735,Easy A,2010,77,6.811,6485,75026327,93,566
302946,The Accountant,2016,77,7.062,5635,155160045,128,708
80,Before Sunset,2004,77,7.82,3074,15992615,80,1466
7484,Open Season,2006,76,6.143,2526,197309027,86,1772
406563,Insidious: The Last Key,2018,76,6.272,2679,167885588,103,1670
137093,Last Vegas,2013,76,6.402,1995,134402450,105,2170
440161,The Sisters Brothers,2018,76,6.828,1774,13143056,121,2409
9384,Starsky & Hutch,2004,76,5.793,2113,170268750,101,2059
11011,Ri¢hie Ri¢h,1994,76,5.873,2077,38087756,95,2094
286554,Two Night Stand,2014,76,6.423,1740,868081,86,2454
8741,The Thin Red Line,1998,76,7.446,2698,98126565,171,1654
335797,Sing,2016,76,7.114,7458,634151679,108,455
37707,Splice,2009,76,5.828,2043,0,104,2123
337167,Fifty Shades Freed,2018,76,6.705,7511,368307760,105,449
72571,Paranormal Activity 3,2011,76,5.901,2031,207039844,94,2135
11439,The Ghost Writer,2010,76,6.826,2031,60331447,128,2134
126889,Alien: Covenant,2017,76,6.1,7822,240891763,122,413
712,Four Weddings and a Funeral,1994,76,6.759,2446,245700832,117,1812
283445,Sinister 2,2015,76,5.876,1977,53329150,97,2188
450465,Glass,2019,76,6.677,7793,246999039,129,414
458594,Peppermint,2018,76,6.7,1882,53918723,102,2288
9352,EuroTrip,2004,76,6.6,2292,20796847,93,1912
336843,Maze Runner: The Death Cure,2018,76,7.1,7141,288175335,143,488
321741,Concussion,2015,76,7.086,2386,50363790,123,1849
308369,Me and Earl and the Dying Girl,2015,76,7.542,2415,0,105,1829
967,Spartacus,1960,76,7.55,1931,60000000,197,2237
417384,Scary Stories to Tell in the Dark,2019,76,6.5,2423,104545505,108,1825
795,City of Angels,1998,76,6.761,1939,198685114,114,2227
9595,Hot Shots!,1991,76,6.552,1942,181096164,84,2223
841,Dune,1984,76,6.197,2600,30925690,137,1728
5,Four Rooms,1995,76,5.784,2436,4257354,98,1819
24803,Julie & Julia,2009,76,6.693,1945,129540499,123,2219
54138,Star Trek Into Darkness,2013,76,7.328,8589,467365246,132,365
10024,My Sister's Keeper,2009,76,7.36,1952,95714875,109,2216
18947,The Boat That Rocked,2009,76,7.249,1958,36348784,135,2210
228326,The Book of Life,2014,76,7.533,2444,97437106,95,1816
4141,Shoot 'Em Up,2007,76,6.444,1719,26820641,86,2487
9388,Thank You for Smoking,2005,76,7.187,1959,24793509,92,2207
459992,Long Shot,2019,76,6.735,2446,0,125,1813
339846,Baywatch,2017,76,6.092,7545,177856751,116,445
280217,The Lego Movie 2: The Second Part,2019,76,6.682,1968,199603202,106,2198
333371,10 Cloverfield Lane,2016,76,6.981,7377,110216998,104,464
460465,Mortal Kombat,2021,76,7.081,5427,84426031,110,748
62214,Frankenweenie,2012,76,6.944,3024,81493846,87,1490
11774,Lemony Snicket's A Series of Unfortunate Events,2004,76,6.814,4688,209073645,108,891
294254,Maze Runner: The Scorch Trials,2015,76,6.7,9669,312296056,131,293
324852,Despicable Me 3,2017,76,6.451,6560,1031552585,90,554
2567,The Aviator,2004,76,7.224,4906,213700000,170,855
297802,Aquaman,2018,76,6.9,12965,1148528393,143,156
23631,Machete,2010,76,6.34,3040,45491656,105,1477
160588,Blue Jasmine,2013,76,6.998,3222,99206215,99,1381
512195,Red Notice,2021,76,6.803,5135,178143,118,806
254320,The Lobster,2015,76,7.034,5580,15656193,118,719
189,Sin City: A Dame to Kill For,2014,76,6.4,3539,39407616,102,1255
49519,The Croods,2013,76,6.913,6607,587204668,98,548
9714,Home Alone 3,1997,76,5.264,2764,79082515,102,1622
201085,Crimson Peak,2015,76,6.641,4655,74679822,119,900
72570,The Vow,2012,76,7.234,3794,196114570,104,1148
1966,Alexander,2004,76,5.911,3024,167298192,175,1492
41513,The Smurfs,2011,76,5.767,3519,563749323,103,1263
251,Ghost,1990,76,7.206,5103,505000000,127,816
14161,2012,2009,76,5.819,11300,791217826,158,214
588228,The Tomorrow War,2021,76,7.572,2806,14400000,138,1596
576845,Last Night in Soho,2021,76,7.375,2812,22957625,117,1594
290859,Terminator: Dark Fate,2019,76,6.455,4652,261119292,128,903
9078,The Sword in the Stone,1963,76,7.248,3554,22182353,79,1246
300671,13 Hours: The Secret Soldiers of Benghazi,2016,76,7.27,3211,69411370,144,1387
1538,Collateral,2004,76,7.213,5079,217764291,120,824
417678,"Everything, Everything",2017,76,7.245,3583,61621140,96,1229
332567,The Shallows,2016,76,6.35,4789,119100758,86,874
107846,Escape Plan,2013,76,6.722,4789,137328301,115,875
109431,Identity Thief,2013,76,5.854,3156,173965010,111,1417
117251,White House Down,2013,76,6.446,4421,205366737,131,948
193610,The Other Woman,2014,76,6.42,3344,196781193,109,1327
194662,Birdman or (The Unexpected Virtue of Ignorance),2014,76,7.471,12157,103215094,120,183
4771,Gone Baby Gone,2007,76,7.302,3388,34619699,113,1312
399055,The Shape of Water,2017,76,7.247,11490,195333312,123,205
246655,X-Men: Apocalypse,2016,76,6.513,12215,543934787,144,182
9982,Chicken Little,2005,76,5.88,3616,314432665,81,1217
508439,Onward,2020,76,7.726,5687,141940042,103,694
425909,Ghostbusters: Afterlife,2021,76,7.451,3898,191000000,124,1102
446354,The Post,2017,76,6.997,4271,179769467,116,984
57158,The Hobbit: The Desolation of Smaug,2013,76,7.57,12255,958400000,161,179
35690,The Last Song,2010,76,7.238,3195,89137047,107,1397
9398,Zoolander,2001,75,6.2,4092,60780981,90,1042
8810,Mad Max 2,1981,75,7.387,3295,24600832,96,1354
333339,Ready Player One,2018,75,7.6,14430,607274134,140,125
384677,Set It Up,2018,75,6.95,2458,0,105,1806
158015,The Purge,2013,75,6.25,7870,89328627,86,408
329996,Dumbo,2019,75,6.639,4088,353284621,112,1043
87502,Flight,2012,75,6.818,5572,161772375,138,721
8643,The Exorcism of Emily Rose,2005,75,6.541,2543,145166804,122,1764
2787,Pitch Black,2000,75,6.8,4066,53187659,108,1049
393519,Raw,2016,75,7.061,2935,4100000,99,1532
49021,Killer Elite,2011,75,6.256,1949,57777106,116,2218
625450,Tall Girl,2019,75,6.352,1776,0,101,2404
9804,Waterworld,1995,75,6.193,3342,264218220,135,1329
493922,Hereditary,2018,75,7.274,6880,82530552,128,513
580489,Venom: Let There Be Carnage,2021,75,6.833,9182,506863592,97,329
667538,Transformers: Rise of the Beasts,2023,75,7.492,3270,429800000,127,1362
10734,Escape from Alcatraz,1979,75,7.526,2529,43004381,113,1769
14337,Primer,2004,75,6.792,1958,545436,77,2209
38810,Dogtooth,2009,75,7.099,1943,110197,98,2222
86838,Seven Psychopaths,2012,75,6.809,3602,33035736,110,1223
1844,Entrapment,1999,75,6.201,1822,212404396,112,2362
11321,Seven Pounds,2008,75,7.613,6362,168167691,123,580
493529,Dungeons & Dragons: Honor Among Thieves,2023,75,7.459,2329,208177026,134,1887
20662,Robin Hood,2010,75,6.4,4264,321669741,140,988
515195,Yesterday,2019,75,6.706,3623,88092097,116,1216
252,Willy Wonka & the Chocolate Factory,1971,75,7.483,3091,4000000,99,1451
328111,The Secret Life of Pets,2016,75,6.266,7664,875457937,86,434
9928,Robots,2005,75,6.4,4210,262511490,91,1008
937278,A Man Called Otto,2022,75,7.814,1857,108961677,126,2325
228970,Wild,2014,75,7.023,2295,52501541,115,1905
423204,Angel Has Fallen,2019,75,6.571,3172,146661977,122,1409
7485,Shooter,2007,75,7.097,4401,95696996,124,951
59440,Warrior,2011,75,7.837,4179,23308615,140,1014
211672,Minions,2015,75,6.395,9969,1156730962,91,272
364433,They Call Me Jeeg,2016,75,7.442,2394,0,112,1844
361292,Suspiria,2018,75,6.936,2280,6348889,152,1919
508947,Turning Red,2022,75,7.442,4484,18879922,100,938
292011,Richard Jewell,2019,75,7.43,2278,33904605,131,1920
7518,Over the Hedge,2006,75,6.544,4138,343397247,83,1028
388399,Patriots Day,2016,75,7.042,2406,50548152,133,1835
97367,The Place Beyond the Pines,2013,75,6.963,4535,47135966,140,929
81188,Rise of the Guardians,2012,75,7.36,6229,306941670,97,603
934433,Scream VI,2023,75,7.2,1836,168961389,123,2344
58233,Johnny English Reborn,2011,75,6.222,3039,160078586,101,1480
504172,The Mule,2018,75,6.829,4593,174804407,116,920
262504,Allegiant,2016,75,6.1,6228,179246868,120,604
11322,Public Enemies,2009,75,6.677,4129,214104620,140,1034
455980,Tag,2018,75,6.7,2869,75100000,100,1564
398173,The House That Jack Built,2018,75,7.162,2440,5566776,151,1817
